CEACC,CCDEF,FAXAE,FBFFD,EDDAB
15.534092910792923,6.872811351533226,-0.20607416677303458,5.832201481050297,10.90858409227865
15.669049711679696,8.00352195071032,-0.5246843872133233,6.099100872477262,10.833407851107165
13.5137112574917,7.9542871143348055,-0.532892389846424,6.5476575104706125,11.232612994253417
11.950805438549978,6.769158146200944,-0.5834235166309103,6.816534169997929,10.735698000056955
12.004057794961687,6.20226281164821,-0.5626099026884566,6.834232613561089,10.726692274097214
12.527646443994765,6.1489564585434895,-0.6862883032716862,6.515095119630632,10.335437583023113
11.986263846288892,6.1687620667853365,-0.6049532086588778,6.961436188085936,10.332749550044444
12.268489358917956,6.230372624144703,-0.8906599216943203,7.166771989431146,10.670213818494343
11.611038216604038,6.3837914080354805,-1.1261891056480442,7.302791949539673,10.729202953347148
9.292973293437857,6.025009591144373,-0.8536313800259423,7.649227240890012,10.749512808980846
8.100789969259466,4.670208594157524,-0.6381886390461409,7.586843616803557,11.17698516007307
9.061043978865586,3.977799597918991,-0.7632887951084202,7.5393755476648545,11.291699886777977
8.873398372925774,4.7055625465533,-0.7378634142693032,7.637271230530367,11.569584363340523
8.743684821644512,4.280256290312583,-1.151088370501692,7.550519471986143,11.26502683669478
7.144993508611246,4.500465057111533,-2.393525821931248,7.576961488046356,10.866121612392696
7.897267917599909,2.395945845746162,-2.744150074344886,5.488241033213487,11.209199065489942
7.340045434246818,1.7842187119566941,-3.210752096963814,8.477024365928582,11.25099611379257
7.98550942903722,0.8353905280207781,-3.490838557022422,7.215167623250736,11.505341871698514
9.529593542104402,-0.13219591902885464,-3.9674509182266764,7.473114269652138,11.883113083322455
8.801419687457644,-0.2009605608768954,-3.858442911412884,6.320954086955018,12.084098433954315
8.258668568746923,-1.8433251228149423,-4.182210684572817,6.6677049096632945,12.114620836430948
8.210477861588247,-1.6338312504955512,-3.2985560300819996,6.9389714784882806,11.736557990934429
7.67913096144452,-1.8655075128836422,-3.566182968584315,6.869285388278444,11.644127738134193
8.924804292578555,-1.9282404817610814,-3.721889122703227,7.040970980246998,11.26591632584507
9.743617948191691,-1.3192587987145297,-3.5298455745003783,7.169162807143049,10.850168511055278
10.359429002475625,-1.0655283217235008,-3.532784872235318,6.933564349192235,11.233515685613197
11.364338829220115,-0.925751356796737,-3.2592161758840077,6.572904420580482,11.452315429300358
11.316571940855468,-0.08116386510003526,-3.746737830650244,6.252705853502052,11.859703606648463
10.841366978686422,-0.31712650980555246,-3.680396953338236,6.6174907057039505,11.64448633498811
11.585932082571166,-0.710426337838113,-4.046115682206389,6.519040806925649,11.756765151633207
11.991952424491243,-0.39958795133556535,-4.436065367109986,6.155138838020253,12.0527006564974
